Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Staging,,,,2022-09-16 15:51:10,2022-09-16 15:54:23,3m - 13.378s,ERROR
,,,,,,,
Test Cases/testing/intro 1,,,,2022-09-16 15:51:10,2022-09-16 15:51:33,22.935s,PASSED
"startExistingApplication(packageID, STOP_ON_FAILURE)",,,,2022-09-16 15:51:11,2022-09-16 15:51:25,13.984s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-09-16 15:51:25,2022-09-16 15:51:33,8.266s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-09-16 15:51:33,2022-09-16 15:51:36,2.527s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-09-16 15:51:34,2022-09-16 15:51:36,2.002s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-09-16 15:51:36,2022-09-16 15:51:38,2.129s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-09-16 15:51:36,2022-09-16 15:51:38,1.719s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-09-16 15:51:38,2022-09-16 15:51:39,1.716s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-09-16 15:51:38,2022-09-16 15:51:39,1.348s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-09-16 15:51:40,2022-09-16 15:51:51,11.006s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-16 15:51:40,2022-09-16 15:51:51,10.354s,PASSED
,,,,,,,
Test Cases/testing/OTP,,,,2022-09-16 15:51:51,2022-09-16 15:52:40,49.828s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-09-16 15:51:51,2022-09-16 15:52:40,49.311s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-09-16 15:52:40,2022-09-16 15:52:53,12.164s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-09-16 15:52:41,2022-09-16 15:52:53,11.391s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-09-16 15:52:53,2022-09-16 15:52:54,1.731s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-09-16 15:52:53,2022-09-16 15:52:54,1.352s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-09-16 15:53:05,2022-09-16 15:53:08,3.496s,FAILED
"if (waitForElementPresent(back, 30))",,,,2022-09-16 15:53:05,2022-09-16 15:53:08,3.253s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-09-16 15:53:47,2022-09-16 15:53:52,4.786s,FAILED
"if (waitForElementPresent(back, 30))",,,,2022-09-16 15:53:47,2022-09-16 15:53:52,4.543s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-09-16 15:54:02,2022-09-16 15:54:06,3.934s,ERROR
"if (waitForElementPresent(back, 30))",,,,2022-09-16 15:54:02,2022-09-16 15:54:06,3.699s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-09-16 15:54:06,2022-09-16 15:54:16,10.447s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-16 15:54:06,2022-09-16 15:54:16,9.929s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-09-16 15:54:16,2022-09-16 15:54:23,7.032s,PASSED
try,,,,2022-09-16 15:54:17,2022-09-16 15:54:21,4.580s,PASSED
Finally,,,,2022-09-16 15:54:21,2022-09-16 15:54:23,1.998s,PASSED
