Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:19:12,2023-02-07 20:19:12,0.001s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 20:19:13,2023-02-07 20:19:30,17.561s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:19:30,2023-02-07 20:19:30,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 20:19:30,2023-02-07 20:19:46,15.710s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:19:31,2023-02-07 20:19:31,0.001s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 20:19:31,2023-02-07 20:19:39,8.389s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 20:19:39,2023-02-07 20:19:46,6.535s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:19:46,2023-02-07 20:19:46,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 20:19:46,2023-02-07 20:19:50,4.155s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:19:46,2023-02-07 20:19:46,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 20:19:46,2023-02-07 20:19:50,3.732s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:19:50,2023-02-07 20:19:50,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 20:19:50,2023-02-07 20:20:13,22.427s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:19:50,2023-02-07 20:19:50,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 20:19:51,2023-02-07 20:20:13,21.930s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:20:13,2023-02-07 20:20:13,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-07 20:20:13,2023-02-07 20:20:46,33.527s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:20:13,2023-02-07 20:20:13,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 20:20:13,2023-02-07 20:20:46,32.772s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:20:46,2023-02-07 20:20:46,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-11 Gender Screen,,,,2023-02-07 20:20:46,2023-02-07 20:21:14,27.858s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:20:46,2023-02-07 20:20:46,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 20:20:47,2023-02-07 20:21:14,27.408s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:21:14,2023-02-07 20:21:14,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-12 Sexual Orientation,,,,2023-02-07 20:21:14,2023-02-07 20:21:39,25.157s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 20:21:14,2023-02-07 20:21:14,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 20:21:14,2023-02-07 20:21:39,24.752s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 20:21:39,2023-02-07 20:21:39,0.001s,PASSED
