Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 13:15:39,2023-02-07 13:16:04,24.342s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-07 13:15:40,2023-02-07 13:16:01,21.600s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 13:15:40,2023-02-07 13:15:40,0.007s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 13:15:40,2023-02-07 13:15:55,14.741s,PASSED
"if (waitForElementPresent(F_lbl_text, 10))",,,,2023-02-07 13:15:55,2023-02-07 13:16:01,6.371s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 13:16:01,2023-02-07 13:16:01,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-07 13:16:01,2023-02-07 13:16:04,2.524s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 13:16:02,2023-02-07 13:16:02,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 13:16:02,2023-02-07 13:16:04,1.943s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 13:16:04,2023-02-07 13:16:04,0.002s,PASSED
