Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-07-28 13:38:19,2022-07-28 13:39:20,1m - 1.214s,FAILED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-07-28 13:38:21,2022-07-28 13:38:21,0.249s,FAILED
"startExistingApplication(""com.spotlove"", STOP_ON_FAILURE)",,,,2022-07-28 13:38:21,2022-07-28 13:38:21,0.006s,FAILED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-07-28 13:38:22,2022-07-28 13:38:22,0.195s,FAILED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-28 13:38:22,2022-07-28 13:38:22,0.002s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-07-28 13:38:23,2022-07-28 13:38:23,0.207s,FAILED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-28 13:38:23,2022-07-28 13:38:23,0.003s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-07-28 13:38:24,2022-07-28 13:38:25,0.186s,FAILED
"if (waitForElementPresent(logo, 30))",,,,2022-07-28 13:38:25,2022-07-28 13:38:25,0.002s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-28 13:38:26,2022-07-28 13:38:27,0.422s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-28 13:38:27,2022-07-28 13:38:27,0.002s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-28 13:38:28,2022-07-28 13:38:29,0.458s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-28 13:38:28,2022-07-28 13:38:28,0.002s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-28 13:38:30,2022-07-28 13:38:31,0.566s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-28 13:38:31,2022-07-28 13:38:31,0.002s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-28 13:38:32,2022-07-28 13:38:32,0.367s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-28 13:38:32,2022-07-28 13:38:32,0.002s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-28 13:38:33,2022-07-28 13:38:34,0.379s,FAILED
"if (waitForElementPresent(Back, 30))",,,,2022-07-28 13:38:34,2022-07-28 13:38:34,0.003s,PASSED
,,,,,,,
