Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-06-24 16:17:01,2022-06-24 16:20:54,3m - 53.162s,PASSED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-06-24 16:17:01,2022-06-24 16:17:26,24.944s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-06-24 16:17:02,2022-06-24 16:17:17,15.523s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-24 16:17:17,2022-06-24 16:17:26,8.725s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-06-24 16:17:26,2022-06-24 16:17:28,2.157s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-24 16:17:26,2022-06-24 16:17:28,1.669s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-06-24 16:17:28,2022-06-24 16:17:30,2.130s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-06-24 16:17:28,2022-06-24 16:17:30,1.734s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-06-24 16:17:30,2022-06-24 16:17:32,1.711s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-24 16:17:30,2022-06-24 16:17:32,1.430s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-06-24 16:17:32,2022-06-24 16:17:44,12.254s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:17:32,2022-06-24 16:17:44,11.700s,PASSED
,,,,,,,
Test Cases/testing/OTP,,,,2022-06-24 16:17:44,2022-06-24 16:18:24,39.954s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-24 16:17:44,2022-06-24 16:18:24,39.664s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-06-24 16:18:24,2022-06-24 16:18:30,5.483s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-06-24 16:18:25,2022-06-24 16:18:30,4.715s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-06-24 16:18:30,2022-06-24 16:18:31,1.827s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-06-24 16:18:30,2022-06-24 16:18:31,1.494s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-06-24 16:18:31,2022-06-24 16:18:37,5.703s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-06-24 16:18:32,2022-06-24 16:18:37,5.138s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-06-24 16:18:37,2022-06-24 16:18:49,12.167s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:18:38,2022-06-24 16:18:49,11.671s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-06-24 16:19:20,2022-06-24 16:19:33,13.330s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:19:20,2022-06-24 16:19:33,13.141s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-06-24 16:19:33,2022-06-24 16:20:01,28.226s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:19:34,2022-06-24 16:20:01,27.706s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-06-24 16:20:01,2022-06-24 16:20:03,2.062s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:02,2022-06-24 16:20:03,1.747s,PASSED
,,,,,,,
Test Cases/testing/Ethnicity,,,,2022-06-24 16:20:03,2022-06-24 16:20:16,12.870s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:04,2022-06-24 16:20:16,12.125s,PASSED
,,,,,,,
Test Cases/testing/Religion,,,,2022-06-24 16:20:16,2022-06-24 16:20:29,12.442s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:17,2022-06-24 16:20:29,11.706s,PASSED
,,,,,,,
Test Cases/testing/Relationship,,,,2022-06-24 16:20:29,2022-06-24 16:20:36,7.800s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:29,2022-06-24 16:20:36,7.250s,PASSED
,,,,,,,
Test Cases/testing/Family Plan,,,,2022-06-24 16:20:37,2022-06-24 16:20:46,9.068s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:37,2022-06-24 16:20:46,8.438s,PASSED
,,,,,,,
Test Cases/testing/Education,,,,2022-06-24 16:20:46,2022-06-24 16:20:54,8.263s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-06-24 16:20:46,2022-06-24 16:20:54,7.739s,PASSED
