Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-07-27 16:22:05,2022-07-27 16:39:28,17m - 22.680s,FAILED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-07-27 16:22:06,2022-07-27 16:22:35,29.540s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-07-27 16:22:06,2022-07-27 16:22:25,18.186s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-27 16:22:25,2022-07-27 16:22:35,10.681s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-07-27 16:22:35,2022-07-27 16:22:38,2.497s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-27 16:22:36,2022-07-27 16:22:38,2.031s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-07-27 16:22:38,2022-07-27 16:22:40,2.511s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-27 16:22:38,2022-07-27 16:22:40,2.111s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-07-27 16:22:40,2022-07-27 16:22:42,1.934s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-27 16:22:41,2022-07-27 16:22:42,1.230s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-27 16:22:42,2022-07-27 16:22:56,13.605s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:22:43,2022-07-27 16:22:56,12.901s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-27 16:22:56,2022-07-27 16:23:08,11.980s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:22:56,2022-07-27 16:23:08,11.569s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-27 16:23:08,2022-07-27 16:23:19,11.271s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:23:08,2022-07-27 16:23:19,10.884s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-27 16:23:19,2022-07-27 16:23:31,11.762s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:23:20,2022-07-27 16:23:31,11.386s,PASSED
,,,,,,,
Test Cases/testing/OTP,,,,2022-07-27 16:23:31,2022-07-27 16:24:17,45.689s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-27 16:23:31,2022-07-27 16:24:17,45.347s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-07-27 16:24:17,2022-07-27 16:24:29,12.586s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-27 16:24:17,2022-07-27 16:24:29,11.893s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-07-27 16:24:29,2022-07-27 16:24:31,1.846s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-07-27 16:24:30,2022-07-27 16:24:31,1.490s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-07-27 16:24:35,2022-07-27 16:24:39,3.994s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-07-27 16:24:35,2022-07-27 16:24:39,3.772s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-07-27 16:24:39,2022-07-27 16:24:52,12.817s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:24:40,2022-07-27 16:24:52,12.281s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-07-27 16:24:52,2022-07-27 16:24:58,5.647s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:24:52,2022-07-27 16:24:58,5.140s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-07-27 16:24:58,2022-07-27 16:25:05,7.650s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-07-27 16:24:58,2022-07-27 16:25:05,7.072s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-07-27 16:25:05,2022-07-27 16:25:08,3.012s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:06,2022-07-27 16:25:08,2.708s,PASSED
,,,,,,,
Test Cases/testing/Ethnicity,,,,2022-07-27 16:25:08,2022-07-27 16:25:21,12.919s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:09,2022-07-27 16:25:21,12.237s,PASSED
,,,,,,,
Test Cases/testing/Religion,,,,2022-07-27 16:25:21,2022-07-27 16:25:35,13.601s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:22,2022-07-27 16:25:35,12.900s,PASSED
,,,,,,,
Test Cases/testing/Relationship,,,,2022-07-27 16:25:35,2022-07-27 16:25:43,8.564s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:35,2022-07-27 16:25:43,8.077s,PASSED
,,,,,,,
Test Cases/testing/Family Plan,,,,2022-07-27 16:25:43,2022-07-27 16:25:53,9.905s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:44,2022-07-27 16:25:53,9.337s,PASSED
,,,,,,,
Test Cases/testing/Education,,,,2022-07-27 16:25:53,2022-07-27 16:26:03,9.331s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:25:54,2022-07-27 16:26:03,8.826s,PASSED
,,,,,,,
Test Cases/testing/Vices,,,,2022-07-27 16:26:03,2022-07-27 16:26:17,14.665s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:26:03,2022-07-27 16:26:17,14.020s,PASSED
,,,,,,,
Test Cases/testing/Politices,,,,2022-07-27 16:26:17,2022-07-27 16:26:26,8.700s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:26:18,2022-07-27 16:26:26,8.237s,PASSED
,,,,,,,
Test Cases/testing/Gallery,,,,2022-07-27 16:28:52,2022-07-27 16:29:23,30.971s,FAILED
"if (waitForElementPresent(Gallery_Icon, 30))",,,,2022-07-27 16:28:52,2022-07-27 16:29:23,30.501s,PASSED
,,,,,,,
Test Cases/testing/OneLiner,,,,2022-07-27 16:29:23,2022-07-27 16:29:58,35.017s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:29:23,2022-07-27 16:29:58,34.506s,PASSED
,,,,,,,
Test Cases/testing/Location Screen,,,,2022-07-27 16:29:58,2022-07-27 16:30:04,6.437s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:29:58,2022-07-27 16:30:04,6.075s,PASSED
,,,,,,,
Test Cases/testing/Confirm Location,,,,2022-07-27 16:30:04,2022-07-27 16:30:16,12.152s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-27 16:30:05,2022-07-27 16:30:16,11.846s,PASSED
,,,,,,,
Test Cases/testing/Site Tight,,,,2022-07-27 16:30:17,2022-07-27 16:30:23,6.156s,PASSED
"if (waitForElementPresent(Logo, 30))",,,,2022-07-27 16:30:17,2022-07-27 16:30:23,5.866s,PASSED
,,,,,,,
Test Cases/testing/Explore Screen,,,,2022-07-27 16:31:56,2022-07-27 16:32:27,31.521s,FAILED
"if (waitForElementPresent(Explore_Label, 30))",,,,2022-07-27 16:31:56,2022-07-27 16:32:27,31.011s,PASSED
else,,,,2022-07-27 16:32:27,2022-07-27 16:32:27,0.001s,FAILED
,,,,,,,
Test Cases/testing/Settings tab,,,,2022-07-27 16:33:59,2022-07-27 16:34:29,30.291s,FAILED
