Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-06 18:41:31,2023-02-06 18:42:12,40.246s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-06 18:41:32,2023-02-06 18:41:53,21.028s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-06 18:41:32,2023-02-06 18:41:32,0.009s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-06 18:41:32,2023-02-06 18:41:46,13.994s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-06 18:41:46,2023-02-06 18:41:53,6.371s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-06 18:41:53,2023-02-06 18:41:53,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-06 18:41:53,2023-02-06 18:41:59,6.510s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-06 18:41:53,2023-02-06 18:41:53,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-06 18:41:53,2023-02-06 18:41:59,5.947s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-06 18:41:59,2023-02-06 18:41:59,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-03 Third Intro Screen,,,,2023-02-06 18:41:59,2023-02-06 18:42:12,12.485s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-06 18:41:59,2023-02-06 18:41:59,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-06 18:42:00,2023-02-06 18:42:12,11.932s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-06 18:42:12,2023-02-06 18:42:12,0.001s,PASSED
