Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 15:30:05,2023-02-07 15:30:46,40.907s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-07 15:30:05,2023-02-07 15:30:24,19.125s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:30:05,2023-02-07 15:30:05,0.016s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 15:30:06,2023-02-07 15:30:19,13.686s,PASSED
"if (waitForElementPresent(First_lbl_text, 10))",,,,2023-02-07 15:30:19,2023-02-07 15:30:24,4.938s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:30:24,2023-02-07 15:30:24,0.004s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-07 15:30:24,2023-02-07 15:30:35,10.894s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:30:25,2023-02-07 15:30:25,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:30:25,2023-02-07 15:30:35,10.218s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:30:35,2023-02-07 15:30:35,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-07 15:30:35,2023-02-07 15:30:46,10.661s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:30:35,2023-02-07 15:30:35,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:30:36,2023-02-07 15:30:46,10.176s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:30:46,2023-02-07 15:30:46,0.001s,PASSED
