Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-06 18:14:16,2023-02-06 18:14:45,28.665s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-06 18:14:17,2023-02-06 18:14:39,21.904s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-06 18:14:17,2023-02-06 18:14:17,0.013s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-06 18:14:17,2023-02-06 18:14:33,15.126s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-06 18:14:33,2023-02-06 18:14:39,5.978s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-06 18:14:39,2023-02-06 18:14:39,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-06 18:14:39,2023-02-06 18:14:45,6.509s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-06 18:14:39,2023-02-06 18:14:39,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-06 18:14:39,2023-02-06 18:14:45,5.921s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-06 18:14:45,2023-02-06 18:14:45,0.001s,PASSED
