Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 16:40:53,2023-02-07 16:41:24,31.153s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 16:40:53,2023-02-07 16:41:18,24.428s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:40:54,2023-02-07 16:40:54,0.009s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 16:40:55,2023-02-07 16:41:09,14.246s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 16:41:09,2023-02-07 16:41:18,9.018s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:41:18,2023-02-07 16:41:18,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 16:41:18,2023-02-07 16:41:21,3.559s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:41:18,2023-02-07 16:41:18,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 16:41:19,2023-02-07 16:41:21,2.900s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:41:21,2023-02-07 16:41:21,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 16:41:21,2023-02-07 16:41:24,2.910s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:41:22,2023-02-07 16:41:22,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 16:41:22,2023-02-07 16:41:24,2.245s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:41:24,2023-02-07 16:41:24,0.003s,PASSED
