Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 19:27:50,2023-02-07 19:30:43,2m - 52.240s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-07 19:27:51,2023-02-07 19:28:15,24.460s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:27:51,2023-02-07 19:27:51,0.015s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 19:27:51,2023-02-07 19:28:08,16.112s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-07 19:28:08,2023-02-07 19:28:15,7.512s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:28:15,2023-02-07 19:28:15,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-07 19:28:15,2023-02-07 19:28:22,7.039s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:28:15,2023-02-07 19:28:15,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 19:28:16,2023-02-07 19:28:22,6.441s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:28:22,2023-02-07 19:28:22,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-03 Third Intro Screen,,,,2023-02-07 19:28:22,2023-02-07 19:28:29,6.565s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:28:23,2023-02-07 19:28:23,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 19:28:23,2023-02-07 19:28:29,5.936s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:28:29,2023-02-07 19:28:29,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-07 19:28:29,2023-02-07 19:28:31,2.709s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:28:29,2023-02-07 19:28:29,0.002s,PASSED
"if (waitForElementPresent(First_lbl_text, 10))",,,,2023-02-07 19:28:29,2023-02-07 19:28:31,2.323s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:28:31,2023-02-07 19:28:31,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-07 19:28:31,2023-02-07 19:28:58,27.008s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:28:32,2023-02-07 19:28:32,0.001s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 19:28:32,2023-02-07 19:28:58,26.484s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:28:58,2023-02-07 19:28:58,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-07 19:28:58,2023-02-07 19:29:29,30.165s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:28:59,2023-02-07 19:28:59,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 19:28:59,2023-02-07 19:29:29,29.478s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:29:29,2023-02-07 19:29:29,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 19:29:29,2023-02-07 19:29:45,16.483s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:29:29,2023-02-07 19:29:29,0.001s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 19:29:29,2023-02-07 19:29:39,9.252s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 19:29:39,2023-02-07 19:29:45,6.424s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:29:45,2023-02-07 19:29:45,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 19:29:45,2023-02-07 19:29:48,3.097s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:29:45,2023-02-07 19:29:45,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 19:29:46,2023-02-07 19:29:48,2.649s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:29:48,2023-02-07 19:29:48,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 19:29:48,2023-02-07 19:30:11,22.508s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:29:49,2023-02-07 19:29:49,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 19:29:49,2023-02-07 19:30:11,21.962s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:30:11,2023-02-07 19:30:11,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-07 19:30:11,2023-02-07 19:30:43,31.901s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 19:30:11,2023-02-07 19:30:11,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 19:30:11,2023-02-07 19:30:43,31.194s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 19:30:43,2023-02-07 19:30:43,0.001s,PASSED
