Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Staging,,,,2022-09-19 13:26:18,2022-09-19 13:27:39,1m - 21.253s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-09-19 13:26:18,2022-09-19 13:26:45,27.110s,PASSED
"startExistingApplication(packageID, STOP_ON_FAILURE)",,,,2022-09-19 13:26:19,2022-09-19 13:26:36,16.375s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-09-19 13:26:36,2022-09-19 13:26:45,9.565s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-09-19 13:26:45,2022-09-19 13:26:47,1.924s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-09-19 13:26:46,2022-09-19 13:26:47,1.475s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-09-19 13:26:51,2022-09-19 13:26:55,4.516s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-09-19 13:26:51,2022-09-19 13:26:55,4.246s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-09-19 13:26:55,2022-09-19 13:27:07,12.080s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:26:56,2022-09-19 13:27:07,11.548s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-09-19 13:27:07,2022-09-19 13:27:10,2.572s,PASSED
androidDriver = getDriver(),,,,2022-09-19 13:27:08,2022-09-19 13:27:08,0.001s,PASSED
driver = getDriver(),,,,2022-09-19 13:27:08,2022-09-19 13:27:08,0.000s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),,,,2022-09-19 13:27:08,2022-09-19 13:27:08,0.006s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:27:08,2022-09-19 13:27:10,1.853s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-09-19 13:27:10,2022-09-19 13:27:20,9.676s,PASSED
androidDriver = getDriver(),,,,2022-09-19 13:27:10,2022-09-19 13:27:10,0.000s,PASSED
driver = getDriver(),,,,2022-09-19 13:27:10,2022-09-19 13:27:10,0.000s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),,,,2022-09-19 13:27:10,2022-09-19 13:27:10,0.001s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:27:10,2022-09-19 13:27:20,9.414s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-09-19 13:27:20,2022-09-19 13:27:27,7.576s,PASSED
androidDriver = getDriver(),,,,2022-09-19 13:27:20,2022-09-19 13:27:20,0.000s,PASSED
driver = getDriver(),,,,2022-09-19 13:27:20,2022-09-19 13:27:20,0.000s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),,,,2022-09-19 13:27:20,2022-09-19 13:27:20,0.001s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:27:20,2022-09-19 13:27:27,7.345s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-09-19 13:27:27,2022-09-19 13:27:34,6.399s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-09-19 13:27:28,2022-09-19 13:27:34,5.866s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-09-19 13:27:34,2022-09-19 13:27:36,2.296s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:27:34,2022-09-19 13:27:36,1.954s,PASSED
,,,,,,,
Test Cases/testing/Ethnicity-Test,,,,2022-09-19 13:27:36,2022-09-19 13:27:39,3.324s,PASSED
androidDriver = getDriver(),,,,2022-09-19 13:27:37,2022-09-19 13:27:37,0.001s,PASSED
driver = getDriver(),,,,2022-09-19 13:27:37,2022-09-19 13:27:37,0.000s,PASSED
action = new org.openqa.selenium.interactions.Actions(driver),,,,2022-09-19 13:27:37,2022-09-19 13:27:37,0.000s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 13:27:37,2022-09-19 13:27:39,2.505s,PASSED
