Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 16:45:58,2023-02-07 16:46:48,50.071s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 16:45:58,2023-02-07 16:46:22,24.703s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:45:58,2023-02-07 16:45:58,0.011s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 16:45:59,2023-02-07 16:46:13,14.508s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 16:46:13,2023-02-07 16:46:22,9.109s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:46:22,2023-02-07 16:46:22,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 16:46:22,2023-02-07 16:46:26,3.248s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:46:23,2023-02-07 16:46:23,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 16:46:23,2023-02-07 16:46:26,2.751s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:46:26,2023-02-07 16:46:26,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 16:46:26,2023-02-07 16:46:48,21.886s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:46:26,2023-02-07 16:46:26,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 16:46:26,2023-02-07 16:46:48,21.270s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:46:48,2023-02-07 16:46:48,0.002s,PASSED
