Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 15:37:54,2023-02-07 15:39:07,1m - 12.454s,ERROR
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-07 15:37:55,2023-02-07 15:38:14,19.660s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:37:55,2023-02-07 15:37:55,0.008s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 15:37:55,2023-02-07 15:38:09,13.539s,PASSED
"if (waitForElementPresent(First_lbl_text, 10))",,,,2023-02-07 15:38:09,2023-02-07 15:38:14,5.625s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:38:14,2023-02-07 15:38:14,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-07 15:38:14,2023-02-07 15:38:56,41.691s,ERROR
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:38:15,2023-02-07 15:38:15,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:38:15,2023-02-07 15:38:56,41.010s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:38:56,2023-02-07 15:38:56,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-07 15:38:56,2023-02-07 15:39:07,10.878s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:38:56,2023-02-07 15:38:56,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:38:56,2023-02-07 15:39:07,10.410s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:39:07,2023-02-07 15:39:07,0.001s,PASSED
