Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 15:40:56,2023-02-07 15:42:02,1m - 5.386s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-07 15:40:56,2023-02-07 15:41:18,21.508s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:40:57,2023-02-07 15:40:57,0.008s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 15:40:57,2023-02-07 15:41:12,15.367s,PASSED
"if (waitForElementPresent(First_lbl_text, 10))",,,,2023-02-07 15:41:12,2023-02-07 15:41:18,5.585s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:41:18,2023-02-07 15:41:18,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-07 15:41:18,2023-02-07 15:41:44,26.299s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:41:18,2023-02-07 15:41:18,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:41:19,2023-02-07 15:41:44,25.607s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:41:44,2023-02-07 15:41:44,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-07 15:41:44,2023-02-07 15:42:02,17.358s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 15:41:44,2023-02-07 15:41:44,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-07 15:41:45,2023-02-07 15:42:02,16.885s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 15:42:02,2023-02-07 15:42:02,0.002s,PASSED
