Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 17:26:09,2023-02-07 17:27:19,1m - 10.236s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 17:26:09,2023-02-07 17:26:34,24.620s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 17:26:10,2023-02-07 17:26:10,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 17:26:11,2023-02-07 17:26:25,14.246s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 17:26:25,2023-02-07 17:26:34,9.213s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 17:26:34,2023-02-07 17:26:34,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 17:26:34,2023-02-07 17:26:38,3.771s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 17:26:35,2023-02-07 17:26:35,0.002s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 17:26:35,2023-02-07 17:26:38,2.891s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 17:26:38,2023-02-07 17:26:38,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 17:26:38,2023-02-07 17:27:01,22.782s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 17:26:38,2023-02-07 17:26:38,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 17:26:38,2023-02-07 17:27:01,22.156s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 17:27:01,2023-02-07 17:27:01,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-07 17:27:01,2023-02-07 17:27:19,18.819s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 17:27:01,2023-02-07 17:27:01,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 17:27:01,2023-02-07 17:27:19,18.046s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 17:27:19,2023-02-07 17:27:19,0.002s,PASSED
