Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Staging,,,,2022-09-19 17:20:15,2022-09-19 17:21:21,1m - 5.669s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-09-19 17:20:16,2022-09-19 17:20:42,26.078s,PASSED
"startExistingApplication(packageID, STOP_ON_FAILURE)",,,,2022-09-19 17:20:17,2022-09-19 17:20:32,15.306s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-09-19 17:20:32,2022-09-19 17:20:42,9.627s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-09-19 17:20:42,2022-09-19 17:20:44,2.017s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-09-19 17:20:42,2022-09-19 17:20:44,1.548s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-09-19 17:20:47,2022-09-19 17:20:51,4.114s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-09-19 17:20:47,2022-09-19 17:20:51,3.803s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-09-19 17:20:51,2022-09-19 17:21:03,11.807s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:20:52,2022-09-19 17:21:03,11.233s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-09-19 17:21:03,2022-09-19 17:21:06,2.982s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:21:04,2022-09-19 17:21:06,2.347s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-09-19 17:21:06,2022-09-19 17:21:08,2.356s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-09-19 17:21:07,2022-09-19 17:21:08,1.674s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-09-19 17:21:08,2022-09-19 17:21:11,2.495s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:21:09,2022-09-19 17:21:11,2.182s,PASSED
,,,,,,,
Test Cases/testing/Ethnicity,,,,2022-09-19 17:21:11,2022-09-19 17:21:14,3.189s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:21:12,2022-09-19 17:21:14,2.311s,PASSED
,,,,,,,
Test Cases/testing/Religion,,,,2022-09-19 17:21:14,2022-09-19 17:21:17,3.395s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:21:15,2022-09-19 17:21:17,2.467s,PASSED
,,,,,,,
Test Cases/testing/Relationship,,,,2022-09-19 17:21:17,2022-09-19 17:21:21,3.485s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-09-19 17:21:18,2022-09-19 17:21:21,2.871s,PASSED
