Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SpotLove Sanity,,,,2022-07-21 18:15:47,2022-07-21 18:24:15,8m - 28.219s,FAILED
,,,,,,,
Test Cases/testing/intro 1,,,,2022-07-21 18:15:47,2022-07-21 18:16:13,25.426s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2022-07-21 18:15:48,2022-07-21 18:16:04,15.844s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-21 18:16:04,2022-07-21 18:16:13,8.892s,PASSED
,,,,,,,
Test Cases/testing/intro 2,,,,2022-07-21 18:16:13,2022-07-21 18:16:15,2.211s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-21 18:16:13,2022-07-21 18:16:15,1.704s,PASSED
,,,,,,,
Test Cases/testing/intro 3,,,,2022-07-21 18:16:15,2022-07-21 18:16:17,2.229s,PASSED
"if (waitForElementPresent(hearticon, 30))",,,,2022-07-21 18:16:15,2022-07-21 18:16:17,1.810s,PASSED
,,,,,,,
Test Cases/testing/Use Phone Number screen,,,,2022-07-21 18:16:17,2022-07-21 18:16:19,1.764s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-21 18:16:18,2022-07-21 18:16:19,1.043s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-21 18:16:19,2022-07-21 18:16:30,11.550s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:16:20,2022-07-21 18:16:30,10.840s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-21 18:16:30,2022-07-21 18:16:41,10.914s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:16:31,2022-07-21 18:16:41,10.529s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-21 18:16:41,2022-07-21 18:16:52,11.090s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:16:42,2022-07-21 18:16:52,10.637s,PASSED
,,,,,,,
Test Cases/testing/Enter Phone Number,,,,2022-07-21 18:16:52,2022-07-21 18:17:04,11.109s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:16:53,2022-07-21 18:17:04,10.656s,PASSED
,,,,,,,
Test Cases/testing/OTP,,,,2022-07-21 18:17:04,2022-07-21 18:17:38,34.555s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-21 18:17:04,2022-07-21 18:17:38,34.212s,PASSED
,,,,,,,
Test Cases/testing/Welcome OnBoarding,,,,2022-07-21 18:17:38,2022-07-21 18:17:43,4.902s,PASSED
"if (waitForElementPresent(logo, 30))",,,,2022-07-21 18:17:39,2022-07-21 18:17:43,4.160s,PASSED
,,,,,,,
Test Cases/testing/Referral Screen,,,,2022-07-21 18:17:43,2022-07-21 18:17:45,1.743s,PASSED
"if (waitForElementPresent(Heart_Icon, 30))",,,,2022-07-21 18:17:43,2022-07-21 18:17:45,1.383s,PASSED
,,,,,,,
Test Cases/testing/First Name,,,,2022-07-21 18:17:48,2022-07-21 18:17:52,3.714s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-07-21 18:17:49,2022-07-21 18:17:52,3.494s,PASSED
,,,,,,,
Test Cases/testing/Birthday,,,,2022-07-21 18:17:52,2022-07-21 18:18:03,11.033s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:17:53,2022-07-21 18:18:03,10.464s,PASSED
,,,,,,,
Test Cases/testing/Identifications,,,,2022-07-21 18:18:03,2022-07-21 18:18:08,5.318s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:18:04,2022-07-21 18:18:08,4.884s,PASSED
,,,,,,,
Test Cases/testing/Into,,,,2022-07-21 18:18:08,2022-07-21 18:18:15,6.934s,PASSED
"if (waitForElementPresent(back, 30))",,,,2022-07-21 18:18:09,2022-07-21 18:18:15,6.452s,PASSED
,,,,,,,
Test Cases/testing/Height Scale,,,,2022-07-21 18:18:15,2022-07-21 18:18:18,2.414s,PASSED
"if (waitForElementPresent(Back, 30))",,,,2022-07-21 18:18:16,2022-07-21 18:18:18,2.105s,PASSED
,,,,,,,
