Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-07 16:39:23,2023-02-07 16:40:06,43.319s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-07 16:39:23,2023-02-07 16:39:48,24.873s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:39:24,2023-02-07 16:39:24,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-07 16:39:24,2023-02-07 16:39:39,14.785s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-07 16:39:39,2023-02-07 16:39:48,8.847s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:39:48,2023-02-07 16:39:48,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-07 16:39:48,2023-02-07 16:39:51,3.348s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:39:48,2023-02-07 16:39:48,0.002s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-07 16:39:48,2023-02-07 16:39:51,2.848s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:39:51,2023-02-07 16:39:51,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-07 16:39:51,2023-02-07 16:39:54,2.493s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:39:52,2023-02-07 16:39:52,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 16:39:52,2023-02-07 16:39:54,1.985s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:39:54,2023-02-07 16:39:54,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-07 16:39:54,2023-02-07 16:40:06,12.385s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-07 16:39:54,2023-02-07 16:39:54,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-07 16:39:55,2023-02-07 16:40:06,11.639s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-07 16:40:06,2023-02-07 16:40:06,0.001s,PASSED
