Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-03 18:46:21,2023-02-03 18:51:54,5m - 32.477s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-03 18:46:21,2023-02-03 18:46:59,37.528s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:46:22,2023-02-03 18:46:22,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-03 18:46:22,2023-02-03 18:46:39,16.450s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-03 18:46:39,2023-02-03 18:46:59,19.927s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:46:59,2023-02-03 18:46:59,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-03 18:46:59,2023-02-03 18:47:06,7.645s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:46:59,2023-02-03 18:46:59,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-03 18:46:59,2023-02-03 18:47:06,7.138s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:47:06,2023-02-03 18:47:06,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-03 18:47:06,2023-02-03 18:47:34,27.957s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:47:07,2023-02-03 18:47:07,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:47:07,2023-02-03 18:47:34,27.370s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:47:34,2023-02-03 18:47:34,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-03 18:47:34,2023-02-03 18:48:02,28.015s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:47:35,2023-02-03 18:47:35,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:47:35,2023-02-03 18:48:02,27.274s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:48:02,2023-02-03 18:48:02,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-11 Gender Screen,,,,2023-02-03 18:48:02,2023-02-03 18:48:17,14.996s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:48:03,2023-02-03 18:48:03,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:48:03,2023-02-03 18:48:17,14.561s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:48:17,2023-02-03 18:48:17,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-12 Sexual Orientation,,,,2023-02-03 18:48:17,2023-02-03 18:48:39,21.133s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:48:18,2023-02-03 18:48:18,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:48:18,2023-02-03 18:48:39,20.681s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:48:39,2023-02-03 18:48:39,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-13 Height Screen,,,,2023-02-03 18:48:39,2023-02-03 18:48:56,17.116s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:48:39,2023-02-03 18:48:39,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:48:39,2023-02-03 18:48:56,16.734s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:48:56,2023-02-03 18:48:56,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-14 Ethnicity,,,,2023-02-03 18:48:56,2023-02-03 18:49:23,26.928s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:48:56,2023-02-03 18:48:56,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:48:56,2023-02-03 18:49:23,26.514s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:49:23,2023-02-03 18:49:23,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-15 Religion,,,,2023-02-03 18:49:23,2023-02-03 18:49:47,24.057s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:49:23,2023-02-03 18:49:23,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:49:23,2023-02-03 18:49:47,23.626s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:49:47,2023-02-03 18:49:47,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-16 Relationship Status,,,,2023-02-03 18:49:47,2023-02-03 18:50:09,21.916s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:49:47,2023-02-03 18:49:47,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:49:47,2023-02-03 18:50:09,21.445s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:50:09,2023-02-03 18:50:09,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-17 Family Plan,,,,2023-02-03 18:50:09,2023-02-03 18:50:29,20.853s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:50:09,2023-02-03 18:50:09,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:50:09,2023-02-03 18:50:29,20.316s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:50:29,2023-02-03 18:50:29,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-18 Education,,,,2023-02-03 18:50:29,2023-02-03 18:50:50,20.237s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:50:30,2023-02-03 18:50:30,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:50:30,2023-02-03 18:50:50,19.829s,PASSED
