Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-08 17:41:17,2023-02-08 17:45:49,4m - 32.033s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-08 17:41:18,2023-02-08 17:41:41,23.512s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:41:18,2023-02-08 17:41:18,0.010s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-08 17:41:18,2023-02-08 17:41:34,15.305s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-08 17:41:34,2023-02-08 17:41:41,7.493s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:41:41,2023-02-08 17:41:41,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-08 17:41:41,2023-02-08 17:41:48,6.536s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:41:41,2023-02-08 17:41:41,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-08 17:41:42,2023-02-08 17:41:48,5.944s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:41:48,2023-02-08 17:41:48,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-03 Third Intro Screen,,,,2023-02-08 17:41:48,2023-02-08 17:41:54,6.174s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:41:48,2023-02-08 17:41:48,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-08 17:41:48,2023-02-08 17:41:54,5.616s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:41:54,2023-02-08 17:41:54,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-08 17:41:54,2023-02-08 17:41:56,2.556s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:41:54,2023-02-08 17:41:54,0.001s,PASSED
"if (waitForElementPresent(First_lbl_text, 10))",,,,2023-02-08 17:41:54,2023-02-08 17:41:56,2.221s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:41:56,2023-02-08 17:41:56,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-08 17:41:56,2023-02-08 17:42:24,27.114s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:41:57,2023-02-08 17:41:57,0.002s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-08 17:41:57,2023-02-08 17:42:24,26.547s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:42:24,2023-02-08 17:42:24,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-08 17:42:24,2023-02-08 17:42:41,17.085s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:42:24,2023-02-08 17:42:24,0.001s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-08 17:42:24,2023-02-08 17:42:41,16.675s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:42:41,2023-02-08 17:42:41,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-08 17:42:41,2023-02-08 17:42:48,7.074s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-08 17:42:41,2023-02-08 17:42:41,0.001s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-08 17:42:41,2023-02-08 17:42:48,6.303s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-08 17:42:48,2023-02-08 17:42:48,0.001s,PASSED
,,,,,,,
