Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-03 17:56:36,2023-02-03 18:03:23,6m - 47.170s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-03 17:56:37,2023-02-03 17:57:01,24.109s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:56:37,2023-02-03 17:56:37,0.008s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-03 17:56:37,2023-02-03 17:56:53,15.719s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-03 17:56:53,2023-02-03 17:57:01,7.771s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:57:01,2023-02-03 17:57:01,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-03 17:57:01,2023-02-03 17:57:07,6.025s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:57:01,2023-02-03 17:57:01,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:57:01,2023-02-03 17:57:07,5.483s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:57:07,2023-02-03 17:57:07,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-03 Third Intro Screen,,,,2023-02-03 17:57:07,2023-02-03 17:57:13,5.918s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:57:07,2023-02-03 17:57:07,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:57:07,2023-02-03 17:57:13,5.438s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:57:13,2023-02-03 17:57:13,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-03 17:57:13,2023-02-03 17:57:17,4.742s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:57:13,2023-02-03 17:57:13,0.001s,PASSED
"if (waitForElementPresent(F_lbl_text, 10))",,,,2023-02-03 17:57:13,2023-02-03 17:57:17,4.443s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:57:17,2023-02-03 17:57:17,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-05 Phone Number Enter Screen,,,,2023-02-03 17:57:17,2023-02-03 17:57:29,12.128s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:57:18,2023-02-03 17:57:18,0.001s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-03 17:57:18,2023-02-03 17:57:29,11.509s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:57:29,2023-02-03 17:57:29,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-06 OTP Screen,,,,2023-02-03 17:57:29,2023-02-03 17:58:12,42.965s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:57:30,2023-02-03 17:57:30,0.001s,PASSED
"if (waitForElementPresent(spotlove_logo, 10))",,,,2023-02-03 17:57:30,2023-02-03 17:58:12,42.581s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:58:12,2023-02-03 17:58:12,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-07 Welcome To SpotLove,,,,2023-02-03 17:58:12,2023-02-03 17:58:28,15.119s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:58:13,2023-02-03 17:58:13,0.001s,PASSED
"if (waitForElementPresent(Logo_Spotlove, 10))",,,,2023-02-03 17:58:13,2023-02-03 17:58:28,14.293s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:58:28,2023-02-03 17:58:28,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-08 Source Screen,,,,2023-02-03 17:58:28,2023-02-03 17:58:32,4.859s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:58:28,2023-02-03 17:58:28,0.001s,PASSED
"if (waitForElementPresent(Source_heart, 10))",,,,2023-02-03 17:58:28,2023-02-03 17:58:32,4.450s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:58:32,2023-02-03 17:58:32,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-09 First Name,,,,2023-02-03 17:58:32,2023-02-03 17:58:59,26.922s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:58:33,2023-02-03 17:58:33,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:58:33,2023-02-03 17:58:59,26.472s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:58:59,2023-02-03 17:58:59,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-10 Birth date,,,,2023-02-03 17:58:59,2023-02-03 17:59:19,19.325s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:59:00,2023-02-03 17:59:00,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:59:00,2023-02-03 17:59:19,18.629s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:59:19,2023-02-03 17:59:19,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-11 Gender Screen,,,,2023-02-03 17:59:19,2023-02-03 17:59:30,10.956s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:59:19,2023-02-03 17:59:19,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:59:19,2023-02-03 17:59:30,10.539s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:59:30,2023-02-03 17:59:30,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-12 Sexual Orientation,,,,2023-02-03 17:59:30,2023-02-03 17:59:50,19.927s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:59:30,2023-02-03 17:59:30,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:59:30,2023-02-03 17:59:50,19.535s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 17:59:50,2023-02-03 17:59:50,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-13 Height Screen,,,,2023-02-03 17:59:50,2023-02-03 18:00:08,17.949s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 17:59:50,2023-02-03 17:59:50,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 17:59:50,2023-02-03 18:00:08,17.568s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:00:08,2023-02-03 18:00:08,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-14 Ethnicity,,,,2023-02-03 18:00:08,2023-02-03 18:00:36,28.034s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:00:08,2023-02-03 18:00:08,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:00:08,2023-02-03 18:00:36,27.648s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:00:36,2023-02-03 18:00:36,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-15 Religion,,,,2023-02-03 18:00:36,2023-02-03 18:00:59,22.993s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:00:36,2023-02-03 18:00:36,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:00:36,2023-02-03 18:00:59,22.601s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:00:59,2023-02-03 18:00:59,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-16 Relationship Status,,,,2023-02-03 18:00:59,2023-02-03 18:01:22,23.095s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:00:59,2023-02-03 18:00:59,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:00:59,2023-02-03 18:01:22,22.703s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:01:22,2023-02-03 18:01:22,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-17 Family Plan,,,,2023-02-03 18:01:22,2023-02-03 18:01:50,27.874s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:01:22,2023-02-03 18:01:22,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:01:22,2023-02-03 18:01:50,27.415s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:01:50,2023-02-03 18:01:50,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-18 Education,,,,2023-02-03 18:01:50,2023-02-03 18:02:15,25.836s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:01:50,2023-02-03 18:01:50,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:01:50,2023-02-03 18:02:15,25.456s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:02:15,2023-02-03 18:02:15,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/Sl-19 Vices,,,,2023-02-03 18:02:15,2023-02-03 18:02:58,42.304s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:02:16,2023-02-03 18:02:16,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:02:16,2023-02-03 18:02:58,41.731s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:02:58,2023-02-03 18:02:58,0.001s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-20 Politics,,,,2023-02-03 18:02:58,2023-02-03 18:03:23,25.802s,FAILED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 18:02:58,2023-02-03 18:02:58,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 18:02:58,2023-02-03 18:03:23,25.389s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 18:03:23,2023-02-03 18:03:23,0.001s,PASSED
