Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Updated Regression,,,,2023-02-03 20:08:23,2023-02-03 20:12:26,4m - 2.518s,FAILED
,,,,,,,
Test Cases/Regression/LookUps/SL-01 First Intro Screen,,,,2023-02-03 20:08:24,2023-02-03 20:08:47,23.354s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 20:08:24,2023-02-03 20:08:24,0.009s,PASSED
"startExistingApplication(""com.spotlove.releaseproduction"", STOP_ON_FAILURE)",,,,2023-02-03 20:08:24,2023-02-03 20:08:40,16.029s,PASSED
"if (waitForElementPresent(logo, 10))",,,,2023-02-03 20:08:40,2023-02-03 20:08:47,6.605s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 20:08:47,2023-02-03 20:08:47,0.003s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-02 Second Intro Screen,,,,2023-02-03 20:08:47,2023-02-03 20:08:53,5.629s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 20:08:47,2023-02-03 20:08:47,0.001s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 20:08:48,2023-02-03 20:08:53,5.095s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 20:08:53,2023-02-03 20:08:53,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-03 Third Intro Screen,,,,2023-02-03 20:08:53,2023-02-03 20:08:58,5.174s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 20:08:53,2023-02-03 20:08:53,0.002s,PASSED
"if (waitForElementPresent(btn_back, 10))",,,,2023-02-03 20:08:53,2023-02-03 20:08:58,4.606s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 20:08:58,2023-02-03 20:08:58,0.002s,PASSED
,,,,,,,
Test Cases/Regression/LookUps/SL-04 Sign In Selection,,,,2023-02-03 20:08:58,2023-02-03 20:09:02,3.814s,PASSED
Start listener action : sampleBeforeTestCase,,,,2023-02-03 20:08:58,2023-02-03 20:08:58,0.001s,PASSED
"if (waitForElementPresent(F_lbl_text, 10))",,,,2023-02-03 20:08:58,2023-02-03 20:09:02,3.526s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-02-03 20:09:02,2023-02-03 20:09:02,0.001s,PASSED
,,,,,,,
